"","idx","goal","distanceToGoal","ball_pos_x","ball_pos_y","ball_pos_z","ball_vel_x","ball_vel_y","ball_vel_z","ball_ang_vel_x","ball_ang_vel_y","ball_ang_vel_z","ball_hit_team_no","ball_rot_x","ball_rot_y","ball_rot_z","shot_taker_pos_x","shot_taker_pos_y","shot_taker_pos_z","shot_taker_vel_x","shot_taker_vel_y","shot_taker_vel_z","shot_taker_ang_vel_x","shot_taker_ang_vel_y","shot_taker_ang_vel_z","shot_taker_rot_x","shot_taker_rot_y","shot_taker_rot_z","team_mate_id","team_mate_pos_x","team_mate_pos_y","team_mate_pos_z","team_mate_vel_x","team_mate_vel_y","team_mate_vel_z","team_mate_ang_vel_x","team_mate_ang_vel_y","team_mate_ang_vel_z","team_mate_rot_x","team_mate_rot_y","team_mate_rot_z","opp_1_pos_x","opp_1_pos_y","opp_1_pos_z","opp_1_vel_x","opp_1_vel_y","opp_1_vel_z","opp_1_ang_vel_x","opp_1_ang_vel_y","opp_1_ang_vel_z","opp_1_rot_x","opp_1_rot_y","opp_1_rot_z","opp_2_pos_x","opp_2_pos_y","opp_2_pos_z","opp_2_vel_x","opp_2_vel_y","opp_2_vel_z","opp_2_ang_vel_x","opp_2_ang_vel_y","opp_2_ang_vel_z","opp_2_rot_x","opp_2_rot_y","opp_2_rot_z","shot_taker_boost_active"
"1",36,0,4681.30617002662,2099.35009765625,616,120.349998474121,-10979.2004394531,19705.400390625,871.699981689453,-2186.69998168945,984.300003051758,1518.69995117188,1,-0.0880527023972181,-2.94535534017544,2.55679091632817,2220.19995117188,613.679992675781,16.8400001525879,-11125.1000976562,19808.9001464844,12.4000000953674,36.800000667572,28.3999991416931,1272.30003356934,-0.0173814499525628,1.03259514193557,0.0013430195744268,"76561198369640580",3347.7099609375,-3954.71997070312,17.0100002288818,6253.59985351562,17288.1994628906,0,-0.199999995529652,0.0999999977648258,1977.29995727539,-0.00958234014521778,1.84717680758758,-8.60332524083111e-08,2761.6298828125,2077.67993164062,17.0100002288818,-13867.3999023438,-4759.59991455078,0,0.299999993294477,0,73.8000011444092,-0.00957945320946478,-0.329437147939746,4.46597303389197e-05,2308.9599609375,-553.510009765625,31.7399997711182,3530.89996337891,14334.2004394531,-2607.90008544922,-2799.80010986328,-625.400009155273,-571.100006103516,0.161124147984882,1.77102605578306,0.252792918645416,"False"
"2",44,0,1489.61741657393,1013.45001220703,3655.02001953125,348.369995117188,-21911.298828125,20388.1005859375,7578.30017089844,2357.89993286133,1935.39993286133,5166.59973144531,1,0.385578873859796,-0.108418640963594,0.928925851842111,1139.38000488281,3491.169921875,256.899993896484,-8789.40002441406,20966.5991210938,3485.19989013672,289.400005340576,-3803.09997558594,-3962.60009765625,0.635731294471422,0.677924187123018,-1.00690474711107,"76561198369640580",-2430.88989257812,4053.64990234375,16.9899997711182,-6597.60009765625,-15385.6994628906,4.6000000834465,1.50000005960464,4.09999996423721,1451.19995117188,-0.00959392174164339,-1.23569811863939,-5.47001294107576e-06,424.779998779297,4828.0498046875,58.2400016784668,7921.30004882812,-13770.3002929688,3731.30004882812,-742.200012207031,-354.900016784668,-605.800018310547,0.0212464307522704,-1.98736397780718,0.00160774583109617,1994.23999023438,4621.6298828125,17,-1279.70001220703,3172.99987792969,1.09999999403954,0,-0.500000007450581,1584.10003662109,-0.00948431913926123,1.29912550499201,0.000187439303457411,"True"
"3",78,0,4342.81023730743,-213.429992675781,941.289978027344,205.449996948242,3567.09991455078,18448.6999511719,7465.80017089844,3706.70013427734,3006.70013427734,2685.40008544922,1,0.161996716600788,2.04921750249087,-0.171917067725252,-189.059997558594,880.700012207031,73.629997253418,5297.00012207031,17985.6994628906,1198.60000610352,-4464.10003662109,-2664.70001220703,-112.5,-0.461994962533414,2.13441771587435,-0.748002818558413,"76561198369640580",543.869995117188,-563.369995117188,17,-6517.39990234375,-14796.8005371094,3.49999994039536,0,-0.399999991059303,-1945.80001831055,-0.00958790800182459,-1.09714944155283,-7.7246563994651e-05,75.9000015258789,1741.59997558594,16.9899997711182,25.9999990463257,90.7999992370606,4.6000000834465,-1.00000001490116,-0.0999999977648258,-11.2999999523163,-0.00994065211252029,-1.29378138500736,-2.99645883363253e-05,759.409973144531,-656.869995117188,16.9899997711182,113.900003433228,22492.900390625,2.19999998807907,0,-4.09999996423721,1317.79998779297,-0.00959149375405875,1.4975727746735,-6.85817975168224e-05,"True"
"4",79,1,501.489979595595,529.77001953125,4797.41015625,283.480010986328,496.199989318848,26953.0004882812,1548.09997558594,3306.09985351562,2764.50012207031,2742.00012207031,1,-0.00254715857895257,2.37589296534284,-0.804162274297005,531.809997558594,4682.6298828125,166.779998779297,920.400009155273,22308.701171875,1939.70001220703,-4676.49993896484,-1457.70004272461,-2501.00006103516,0.151166528765796,2.19435491082638,-0.612662685188745,"76561198369640580",-887.380004882812,304.619995117188,17,3983.59985351562,11940.7995605469,3.30000013113022,-0.199999995529652,-1.00000001490116,-39.8000001907349,-0.00966028414010001,1.89901525518258,0.000101601458579602,1004.86999511719,5080.22998046875,49.189998626709,539.799995422363,430.699996948242,460.900001525879,-1720.09994506836,389.900016784668,1772.59994506836,0.154251409867605,0.147846042387793,-0.854537724125782,519.119995117188,4385.91015625,16.9899997711182,-2830.79986572266,22726.8994140625,4.6000000834465,0,0,0.799999982118607,-0.00959434747894978,1.44674565033455,-1.56733114764761e-05,"True"
"5",81,0,8567.89100159736,-3906.669921875,-2881.51000976562,1182.82995605469,13601.3000488281,28175.9008789062,6226.50024414062,-4526.19995117188,-3767.00012207031,1150,0,-1.36267299934868,1.54378346088856,0.77016133415203,-3998.28002929688,-3098.830078125,1065.35998535156,10648.1994628906,17855,9839.29992675781,-1344.29992675781,2356.69998168945,3628.59985351562,-0.4790560060701,1.64266332262725,1.59027223730902,"76561198325740571",-3652.7099609375,1544.44995117188,17.0200004577637,9617.99987792969,10072.0001220703,6.29999995231628,10.0999999046326,15.7000005245209,-2126.19995117188,0.00939044432123871,0.749796599442574,-0.000983350254080125,2644.14990234375,2753.09008789062,16.5699996948242,-10394.6997070312,20323.1005859375,-55.7000017166138,273.400001525879,207.199993133545,-56.9000005722046,0.0179161049894445,2.03567769208774,-0.00689248746734536,-2347.71997070312,3235.8798828125,17.0100002288818,5588.69995117188,-5472.2998046875,2.09999993443489,-1.40000000596046,1.19999997317791,524.300003051758,0.00952486191866681,-0.737132732029764,-0.000179814973404033,"True"
"6",98,1,1454.54623788539,350.119995117188,4389.740234375,228.660003662109,1592.89993286133,19090.9997558594,3252.90008544922,1047.30003356934,3358.90014648438,2125,0,-0.218728473826981,2.91211845734169,3.01566175115907,277.619995117188,4224.27978515625,181.059997558594,753.70002746582,10016.9000244141,1839.40002441406,-1149.8999786377,-5210.80017089844,1331.99996948242,0.237527504334089,1.82388874379551,-0.563784852896685,"76561198325740571",2262.23999023438,5046.2099609375,585.25,2373.50006103516,127.399997711182,4130.79986572266,-1609.49996948242,-3990.29998779297,-2870.70007324219,-0.245586273142132,0.710561125768662,0.740004836228611,1392.80004882812,4185.0400390625,17.0200004577637,-16014.0002441406,16334.3994140625,0.799999982118607,-0.199999995529652,0.0999999977648258,121.800003051758,0.00959192130388387,2.35968569997011,-7.31619609347205e-05,3719.86010742188,-195.229995727539,16.4799995422363,-9519.69970703125,17941.5002441406,108.000001907349,10.2999997138977,-224.300003051758,14.2999994754791,0.00345923964075348,2.06118847733606,0.0135198974292755,"False"
